id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category,conversion_revenue_gbp,total_revenue_gbp,total_cost_gbp,profit_gbp
78870,2018-03-17 14:24:51,4b70fd00-4b85-431d-ab8d-553a962c6889,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,139.98,EUR,139.98,EUR,0.28,BUT GRANVILLE,HardwareStores,0.0,0.24626280000000003,0.023065857059999972,0.22319694294000006
78871,2018-03-17 14:25:09,15ddb995-f0c8-45da-ab82-b42fea20d5e8,IT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,150.0,EUR,150.0,EUR,-0.68,POSTE ITALIANE,ZMemberFinancialInstitut,0.0,-0.5980668,1.86739305,-2.4654598500000002
78886,2018-03-17 14:29:23,bbdf85c1-ac7c-4827-843b-cc9bb6eff0d7,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,25.59,GBP,25.59,GBP,0.05,Amazon UK Marketplace,BookStores,0.0,0.05,0.027412500000000006,0.022587499999999996
78888,2018-03-17 14:29:43,7e76d9f6-67cc-467a-8430-4d791ccdeab1,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,30.6,EUR,30.6,EUR,0.06,O MELANO 1,HomeSupplyWarehouseStores,0.0,0.0527706,0.05192609819999999,0.0008445018000000082
78899,2018-03-17 14:32:44,8e1b60ce-e717-40d0-b9ce-81209b2ddcf4,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,26.45,EUR,26.45,EUR,0.05,MAISON ET CADEAUX,DrugStoresPharmacies,0.0,0.0439755,0.053021088150000006,-0.009045588150000006
78900,2018-03-17 14:33:11,15ddb995-f0c8-45da-ab82-b42fea20d5e8,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.5,EUR,7.5,EUR,0.02,PASTICCERIA DOLCI PENS,CandyNutConfectioneryStores,0.0,0.0175902,0.058021102500000005,-0.040430902500000004
78905,2018-03-17 14:36:03,2fea7838-ead6-4fcf-9c52-28f07e3cc659,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,31.44,EUR,31.44,EUR,0.06,Obi Bau- und Heimwerke,HomeSupplyWarehouseStores,0.0,0.0527706,0.05170446167999998,0.0010661383200000207
78928,2018-03-17 14:41:59,26126009-f99e-444a-9383-62d5d88eef32,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,108.63,PLN,108.63,PLN,0.22,CARREFOUR HIPERMARKET,GroceryStoresSupermarkets,0.0,0.045228479999999995,0.053300223024000004,-0.00807174302400001
78933,2018-03-17 14:43:01,b1165af9-dc1d-420b-b74e-ae058fbb353c,LT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,6.0,EUR,6.0,EUR,0.01,Valdovu rumu muziejus,GovernmentServicesNotElsewher,0.0,0.0087951,0.058416882,-0.049621782
78934,2018-03-17 14:43:28,2fea7838-ead6-4fcf-9c52-28f07e3cc659,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,5.8,EUR,5.8,EUR,0.01,KOLNER VERKEHRSBETRIEB,TransportationSuburbanAndLoca,0.0,0.0087951,0.0584696526,-0.0496745526
78969,2018-03-17 14:53:17,b86d5256-ecb5-4a12-8067-af6a0df6796a,IE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,39.53,GBP,39.53,GBP,-0.49,Fownes Street,ZMemberFinancialInstitut,0.0,-0.49,0.601561,-1.091561
78982,2018-03-17 14:56:08,3a72aa1c-ae55-4b9c-9d57-54dbfe3d6b11,IT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,70.0,EUR,70.0,EUR,-0.58,BCC CARSO TRIESTE,ZMemberFinancialInstitut,0.0,-0.5101158,0.9034500900000001,-1.41356589
78984,2018-03-17 14:57:25,6ad83c39-325f-4702-9275-b1583058fc97,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,71.0,EUR,71.0,EUR,0.14,L'UPUPA RISTORANTE,EatingPlacesRestaurants,0.0,0.12313140000000002,0.04126643699999999,0.08186496300000003
78992,2018-03-17 14:59:41,ef96da01-e506-41cc-9f30-b81b856d0501,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,35.0,GBP,35.0,GBP,0.07,ZIZZI,EatingPlacesRestaurants,0.0,0.07,-0.010600000000000005,0.0806
79006,2018-03-17 15:03:37,9f64f4b4-fb49-4e0a-aa1e-898d4acac3f2,UN,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,USD,102.0,USD,102.0,USD,-0.75,WALMART SUPERCENTER 21,ZMemberFinancialInstitut,0.0,-0.55883775,0.2152039647,-0.7740417147
79044,2018-03-17 15:20:12,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,171.2,USD,171.2,USD,1.88,FIT2RUN TAMPA,SportsApparelRidingApparelS,0.0,1.40081996,-0.10005503800000001,1.500874998
79051,2018-03-17 15:22:37,b3633b50-b807-49f8-bf5d-3ceddb6922a3,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,10000.0,GBP,28.54,GBP,0.06,VISION EXPRESS 513.SZ.,OpticiansOpticalGoodsAndEy,1.0300000000000011,1.0900000000000012,0.05174699999999999,1.0382530000000012
79067,2018-03-17 15:27:20,8e1b60ce-e717-40d0-b9ce-81209b2ddcf4,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,64.0,EUR,64.0,EUR,0.13,CERRE SHOP SRL,EquipmentFurnitureAndHomeF,0.0,0.1143363,0.043113407999999964,0.07122289200000004
79084,2018-03-17 15:34:03,9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,0.99,GBP,0.99,GBP,0.0,Amazon Digital Dwnlds,RecordShops,0.0,0.0,0.0581625,-0.0581625
79094,2018-03-17 15:36:57,2fea7838-ead6-4fcf-9c52-28f07e3cc659,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,52.91,EUR,52.91,EUR,0.11,Lidl Vertriebs GmbH &,GroceryStoresSupermarkets,0.0,0.0967461,0.04603953777000003,0.050706562229999974
79106,2018-03-17 15:41:47,2fea7838-ead6-4fcf-9c52-28f07e3cc659,DE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,50.0,EUR,50.0,EUR,-0.56,*Deutsche Bank AG,ZMemberFinancialInstitut,0.0,-0.49252560000000006,0.66246435,-1.15498995
79108,2018-03-17 15:42:49,b3633b50-b807-49f8-bf5d-3ceddb6922a3,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,5290.0,GBP,15.1,GBP,0.03,THE BODY SHOP A'RKA'D,CosmeticStores,0.5472099999999998,0.5772099999999998,0.05563416299999996,0.5215758369999999
79126,2018-03-17 15:47:22,4b016fd2-cb84-433e-90e6-4a6135dacb2f,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,34.6,EUR,34.6,EUR,0.07,BK ARROYO ENMEDIO,FastFoodRestaurants,0.0,0.06156570000000001,0.050870686200000015,0.010695013799999993
79146,2018-03-17 15:53:04,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,2062.0,GBP,5.89,GBP,0.01,CBA PRI'MA FERENCIEK T,GroceryStoresSupermarkets,0.21743799999999958,0.22743799999999958,0.0582982314,0.16913976859999957
79154,2018-03-17 15:55:33,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,398.0,GBP,1.14,GBP,0.0,FORNETTI KFT.,Bakeries,0.045101999999999975,0.045101999999999975,0.0596715306,-0.014569530600000026
79157,2018-03-17 15:57:13,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,39.0,USD,39.0,USD,0.43,THE BEAUTIFUL GROUP,BarberAndBeautyShops,0.0,0.32040031,0.023075546250000002,0.29732476375
79158,2018-03-17 15:57:49,b3633b50-b807-49f8-bf5d-3ceddb6922a3,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,8777.0,GBP,25.01,GBP,0.05,BODY-SHOP SUGAR SCITEC,GroceryStoresSupermarkets,0.8644730000000003,0.9144730000000003,0.0527563419,0.8617166581000003
79166,2018-03-17 16:00:56,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1490.0,GBP,4.25,GBP,0.01,KFC PIARIST,EatingPlacesRestaurants,0.1510100000000003,0.16101000000000032,0.058770303,0.10223969700000032
79210,2018-03-17 16:15:10,b1165af9-dc1d-420b-b74e-ae058fbb353c,LT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,Tinklo ATM Pilies 9,ZMemberFinancialInstitut,0.0,-0.4573452,0.30098574,-0.75833094
79221,2018-03-17 16:20:03,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,69.55,USD,69.55,USD,0.77,FOOT LOCKER 07942,ShoeStores,0.0,0.57374009,-0.005378609187500008,0.5791186991875
79223,2018-03-17 16:21:21,3a72aa1c-ae55-4b9c-9d57-54dbfe3d6b11,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,5.8,EUR,5.8,EUR,0.01,SERVIZI EDITORIALI SRL,MiscellaneousPublishingAndPri,0.0,0.0087951,0.0584696526,-0.0496745526
79236,2018-03-17 16:27:19,ef96da01-e506-41cc-9f30-b81b856d0501,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,11.98,GBP,11.98,GBP,0.02,VUE BSL LTD,MotionPictureTheaters,0.0,0.02,0.03544,-0.015439999999999999
79245,2018-03-17 16:29:32,b7929953-b704-49d8-999d-b729282ec987,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,2.0,GBP,2.0,GBP,0.0,POUNDLAND LTD,DiscountStores,0.0,0.0,0.055400000000000005,-0.055400000000000005
79257,2018-03-17 16:33:35,7d673c4a-3963-4b0c-a713-d8779b45b72a,MT,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,20.0,EUR,20.0,EUR,0.04,WWW CASUMO COM,GamblingTransactions,0.0,0.0351804,0.05472294,-0.019542539999999997
79261,2018-03-17 16:34:13,c4fffbde-408a-47f2-84ba-9d8a317dd1bb,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,118.5,EUR,118.5,EUR,0.24,VIVIR SIN DORMIR,EatingPlacesRestaurants,0.0,0.2110824,0.028733419499999968,0.18234898050000004
79275,2018-03-17 16:38:17,b7929953-b704-49d8-999d-b729282ec987,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,4.5,GBP,4.5,GBP,0.01,ACCESSORIZE LTD 1503,FamilyClothingStores,0.0,0.01,0.0504,-0.0404
79290,2018-03-17 16:42:29,b7929953-b704-49d8-999d-b729282ec987,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,2.85,GBP,2.85,GBP,0.01,MARKS&SPENCER PLC,GroceryStoresSupermarkets,0.0,0.01,0.0537,-0.043699999999999996
79303,2018-03-17 16:47:02,1a8c12e7-d74f-4aa4-8ee6-d6e15a3f8147,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,24.6,EUR,24.6,EUR,0.05,EL FORO DE TOLEDO,BarsCocktailLoungesDiscothe,0.0,0.0439755,0.05350921619999999,-0.009533716199999986
79310,2018-03-17 16:52:05,adb3c184-33e3-4a47-8493-78cc117a9c85,SE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,SEK,103.0,GBP,9.04,GBP,0.02,FILMSTADEN BERG,MotionPictureTheaters,0.21609299999999898,0.23609299999999897,0.0573528279,0.17874017209999898
79319,2018-03-17 16:57:30,844f3781-c396-4aa1-9e2d-b50be00a7b98,CA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CAD,52.34,GBP,28.79,GBP,0.32,CORA BREAKFAST AND LUN,EatingPlacesRestaurants,-1.3053953200000024,-0.9853953200000023,0.02178075585,-1.0071760758500024
79320,2018-03-17 16:57:51,9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,IE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,1.0,GBP,1.0,GBP,0.0,PP*9088CODE,ProfessionalServicesNotElsewh,0.0,0.0,0.0597,-0.0597
79325,2018-03-17 17:00:41,ccb25949-c1c1-4c23-81c9-7bdeb89e709d,CA,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CAD,21.45,GBP,11.8,GBP,0.13,LCBO/RAO #0532,PackageStoresBeerWineLiqu,-0.5337070999999991,-0.4037070999999991,0.043982866125000006,-0.4476899661249991
79331,2018-03-17 17:02:54,2bd2b6fa-fae1-45dc-a31b-2d77a58f5948,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,18.36,EUR,18.36,EUR,0.04,ALCAMPO MARBELLA,GroceryStoresSupermarkets,0.0,0.0351804,0.05515565891999996,-0.01997525891999996
79368,2018-03-17 17:17:36,844f3781-c396-4aa1-9e2d-b50be00a7b98,CA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CAD,40.48,GBP,22.26,GBP,0.24,LONDON DRUGS 19,DrugStoresPharmacies,-1.0159190399999964,-0.7759190399999965,0.03030510120000001,-0.8062241411999964
79371,2018-03-17 17:19:16,7e76d9f6-67cc-467a-8430-4d791ccdeab1,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,23.51,EUR,23.51,EUR,0.05,SHOPI 01,GroceryStoresSupermarkets,0.0,0.0439755,0.05379681596999997,-0.009821315969999966
79384,2018-03-17 17:23:23,ccb25949-c1c1-4c23-81c9-7bdeb89e709d,CA,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CAD,3.75,GBP,2.06,GBP,0.02,PIZZA NOVA 017,FastFoodRestaurants,-0.09624249999999979,-0.07624249999999978,0.056704696875,-0.13294719687499978
79389,2018-03-17 17:25:17,9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,28.66,GBP,28.66,GBP,0.06,RYANAIR,Ryanair,0.0,0.06,0.0020799999999999985,0.05792
79396,2018-03-17 17:28:13,e6af604f-973f-416d-86c9-5521425d2de4,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,66.96,USD,66.96,USD,0.74,KIEHL'S NOLITA,CosmeticStores,0.0,0.5513865800000001,-0.0029662929000000005,0.5543528729
79413,2018-03-17 17:35:52,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,UN,Intra,POS_PURCHASE,POS/ECOM,STRIPE,PIN,SUCCESS,USD,29.54,USD,29.54,USD,0.32,PUB TAMPA,EatingPlacesRestaurants,0.0,0.23843744,0.031886554775000006,0.20655088522499998
79416,2018-03-17 17:37:05,4b016fd2-cb84-433e-90e6-4a6135dacb2f,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,9.44,EUR,9.44,EUR,0.02,TWINS MANILVA 10169,GroceryStoresSupermarkets,0.0,0.0175902,0.05750922768000001,-0.03991902768000001
79418,2018-03-17 17:37:11,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,3.29,GBP,3.29,GBP,0.01,HENGLER'S CIRCUS,EatingPlacesRestaurants,0.0,0.01,0.05282,-0.04282
79423,2018-03-17 17:38:54,9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,44.47,GBP,44.47,GBP,0.09,RYANAIR,Ryanair,0.0,0.09,-0.029540000000000004,0.11954000000000001
79430,2018-03-17 17:40:47,d3b5bfb6-e450-4051-8a33-5725364fe57f,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,24.27,EUR,24.27,EUR,0.05,MINIPRECO,GroceryStoresSupermarkets,0.0,0.0439755,0.05359628769000002,-0.009620787690000021
79432,2018-03-17 17:41:57,b1165af9-dc1d-420b-b74e-ae058fbb353c,LT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,NISHA CRAFT CAPITAL L.,EatingPlacesRestaurants,0.0,0.0175902,0.05736147,-0.03977127
79453,2018-03-17 17:48:29,3a971774-4fbc-4b2f-b28b-4b7f52dadc91,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,6.68,EUR,6.68,EUR,0.01,UBER 4V2A5 HELP.UBER.C,Limousines,0.0,0.0087951,0.05823746196,-0.04944236196
79470,2018-03-17 17:53:56,93b68964-f881-4315-85db-daffc510eda2,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.5,EUR,4.5,EUR,0.01,BK 7871,FastFoodRestaurants,0.0,0.0087951,0.0588126615,-0.0500175615
79496,2018-03-17 18:01:58,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,8.57,GBP,8.57,GBP,0.02,J D WETHERSPOON PLC,EatingPlacesRestaurants,0.0,0.02,0.04226,-0.02226
79497,2018-03-17 18:02:24,f4ec0fe6-5f01-4c10-b4fd-e6c2cfd95b2f,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,12.9,EUR,12.9,EUR,0.03,LAVARENNE AIX    13 AI,Bakeries,0.0,0.0263853,0.05659629629999999,-0.030210996299999987
79501,2018-03-17 18:04:12,3cf5d6b7-506c-4083-9794-e0e3fcbbb3be,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,90.49,EUR,90.49,EUR,0.18,CONTINENTE MODELO,GroceryStoresSupermarkets,0.0,0.1583118,0.03612394203000002,0.12218785796999998
79512,2018-03-17 18:08:12,9f64f4b4-fb49-4e0a-aa1e-898d4acac3f2,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,85.45,GBP,85.45,GBP,0.17,AMAZON MKTPLACE PMTS,RMiscellaneousAndSpecial,0.0,0.17,-0.047412499999999996,0.2174125
79514,2018-03-17 18:09:29,b3bd4720-c2a8-4eb2-92cc-515979ffd5be,CA,Intra,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,CAD,5.88,GBP,3.23,GBP,0.04,GARBO'S (EB CAPP BAR),Caterers,-0.15098824000000022,-0.11098824000000021,0.0551737647,-0.1661620047000002
79525,2018-03-17 18:12:57,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,2.85,GBP,2.85,GBP,0.01,J D WETHERSPOON PLC,EatingPlacesRestaurants,0.0,0.01,0.0537,-0.043699999999999996
79542,2018-03-17 18:17:33,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,140.59,USD,140.59,USD,1.55,POLO/RL CHARLESTON 266,RMiscellaneousAndSpecial,0.0,1.15493135,-0.07154499878750004,1.2264763487875001
79546,2018-03-17 18:19:51,df6ff9fd-5a16-4377-95e0-75a5c20eadd3,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,4.45,EUR,4.45,EUR,0.01,NYX Professional Make,HealthAndBeautySpas,0.0,0.0087951,0.05882585415,-0.05003075415
79570,2018-03-17 18:29:19,df6ff9fd-5a16-4377-95e0-75a5c20eadd3,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,3.99,EUR,3.99,EUR,0.01,Miniso,RMiscellaneousAndSpecial,0.0,0.0087951,0.05894722653,-0.05015212653
79583,2018-03-17 18:33:57,93b68964-f881-4315-85db-daffc510eda2,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,18.49,EUR,18.49,EUR,0.04,Albert Heijn 1653,GroceryStoresSupermarkets,0.0,0.0351804,0.055121358029999984,-0.019940958029999983
79597,2018-03-17 18:41:04,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,18.35,EUR,18.35,EUR,0.04,IPERMERCATO CARREFOUR,GroceryStoresSupermarkets,0.0,0.0351804,0.055158297450000005,-0.019977897450000004
79618,2018-03-17 18:46:05,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,53.96,USD,53.96,USD,0.59,THE NORTH FACE #325,MenSAndWomenSClothingStore,0.0,0.43961903,0.009141858350000004,0.43047717165
79623,2018-03-17 18:46:47,495d1a72-e77c-4c1a-8275-320b51638ed9,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CZK,336.2,GBP,11.72,GBP,0.02,GLOBUS BRNO,GroceryStoresSupermarkets,0.23406320000000136,0.2540632000000014,0.05655421896000001,0.19750898104000136
79630,2018-03-17 18:50:43,844f3781-c396-4aa1-9e2d-b50be00a7b98,CA,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CAD,10.97,GBP,6.03,GBP,0.07,SMART MOUTH COFFEE,EatingPlacesRestaurants,-0.2777280600000003,-0.20772806000000027,0.05151533992500001,-0.2592433999250003
79639,2018-03-17 18:56:07,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,UN,Intra,POS_PURCHASE,POS/ECOM,CHIP,UNKNOWN,SUCCESS,USD,8.04,USD,8.04,USD,0.09,Subway Restaurant,FastFoodRestaurants,0.0,0.06706053000000001,0.05191157415,0.015148955850000007
79654,2018-03-17 19:00:23,35ceb747-1cd9-4bbc-97ac-8ce4a61b2336,SK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,8.3,EUR,8.3,EUR,0.02,SBX Avion,FastFoodRestaurants,0.0,0.0175902,0.0578100201,-0.0402198201
79656,2018-03-17 19:02:07,495d1a72-e77c-4c1a-8275-320b51638ed9,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CZK,210.0,GBP,7.32,GBP,0.01,GLOBUS BRNO,GroceryStoresSupermarkets,0.14556000000000058,0.1555600000000006,0.05784766799999999,0.0977123320000006
79662,2018-03-17 19:05:34,79d9572a-bb6e-42e9-ba1d-6f40d787c5cd,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,22.2,GBP,22.2,GBP,0.04,CLIFTON VILLAGE FISH B,FastFoodRestaurants,0.0,0.04,0.015,0.025
79674,2018-03-17 19:10:26,ee916f94-a398-4ec4-ad58-f444557313ff,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,23.1,EUR,23.1,EUR,0.05,GATEWAY TO INDIA,EatingPlacesRestaurants,0.0,0.0439755,0.05390499569999996,-0.009929495699999957
79681,2018-03-17 19:15:55,7098f3fb-3283-4dd0-824d-ee78354bf03b,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,PLN,9.0,PLN,9.0,PLN,0.02,UNICARD S.A.,TransportationSuburbanAndLoca,0.0,0.0041116799999999995,0.0594449232,-0.0553332432
79686,2018-03-17 19:17:09,7098f3fb-3283-4dd0-824d-ee78354bf03b,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,PLN,9.0,PLN,9.0,PLN,0.02,UNICARD S.A.,TransportationSuburbanAndLoca,0.0,0.0041116799999999995,0.0594449232,-0.0553332432
79689,2018-03-17 19:17:29,df6ff9fd-5a16-4377-95e0-75a5c20eadd3,DE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,39.53,GBP,39.53,GBP,-0.49,Transact Leipziger1219,ZMemberFinancialInstitut,0.0,-0.49,0.601561,-1.091561
79698,2018-03-17 19:20:35,9d528850-1015-47e1-828d-de4ffbf99d0f,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,11.5,GBP,11.5,GBP,0.02,DUKE ON THE GREEN,EatingPlacesRestaurants,0.0,0.02,0.0364,-0.0164
79704,2018-03-17 19:23:21,8d192c45-5e92-4642-959e-bba1d95ed638,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,13.66,EUR,13.66,EUR,0.03,MERCADONA CC ABC SERRA,GroceryStoresSupermarkets,0.0,0.0263853,0.05639576801999999,-0.030010468019999986
79712,2018-03-17 19:28:32,3cf5d6b7-506c-4083-9794-e0e3fcbbb3be,PT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,ES REPSOL MATO TORRE,ServiceStationsWithOrWithou,0.0,0.0175902,0.05736147,-0.03977127
79715,2018-03-17 19:30:11,f23a965d-3673-4ade-a635-f9c33314e1de,CW,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,84.43,USD,84.43,USD,0.93,PISCADERA SM,GroceryStoresSupermarkets,0.0,0.69295881,-0.01923778538750001,0.7121965953875
79736,2018-03-17 19:38:44,d3dd0799-2e78-4244-8bf1-700ad9027ba0,SE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,SEK,113.0,GBP,9.92,GBP,0.02,MCDONALD,FastFoodRestaurants,0.23940300000000114,0.25940300000000116,0.05709582089999998,0.20230717910000118
79737,2018-03-17 19:38:45,e52f0a76-be50-420b-b627-30584cbc6cea,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,59.5,EUR,59.5,EUR,0.12,NITRO,FastFoodRestaurants,0.0,0.1055412,0.04430074650000004,0.06124045349999996
